id	description	37C_B1_G1	37C_B1_G2	37C_B1_S	37C_B2_G1	37C_B2_G2	37C_B2_S	37C_B3_G1	37C_B3_G2	37C_B3_S	47C_B1_G1	47C_B1_G2	47C_B1_S	47C_B2_G1	47C_B2_G2	47C_B2_S	47C_B3_G1	47C_B3_G2	47C_B3_S	50C_B1_G1	50C_B1_G2	50C_B1_S	50C_B2_G1	50C_B2_G2	50C_B2_S	50C_B3_G1	50C_B3_G2	50C_B3_S	52C_B1_G1	52C_B1_G2	52C_B1_S	52C_B2_G1	52C_B2_G2	52C_B2_S	52C_B3_G1	52C_B3_G2	52C_B3_S	54C_B1_G1	54C_B1_G2	54C_B1_S	54C_B2_G1	54C_B2_G2	54C_B2_S	54C_B3_G1	54C_B3_G2	54C_B3_S	57C_B1_G1	57C_B1_G2	57C_B1_S	57C_B2_G1	57C_B2_G2	57C_B2_S	57C_B3_G1	57C_B3_G2	57C_B3_S	sumUniPeps	sumPSMs	countNum
O94903	Pyridoxal phosphate homeostasis protein OS=Homo sapiens OX=9606 GN=PLPBP PE=1 SV=1	461.2	558.9	420.1	543.8	571.8	454.5	549.4	563.5	422.4	281.7	334.6	267.9	363.1	357.8	367.3	351.2	348.8	318.2	348.9	370.9	361.5	408.1	413.7	431.2	389.8	476.2	416.7	285	332.7	341.9	342.6	358.2	399	349.7	394.2	389.1	245.5	306	285.2	335.6	329.6	300.5	338	341	369.5	133.2	175.19999999999996	138.7	145.2	154.5	175.5	127.3	179.19999999999996	180	7	9.5	6.5
O94906	Pre-mRNA-processing factor 6 OS=Homo sapiens OX=9606 GN=PRPF6 PE=1 SV=1	483.6	475.8	525.5	542.5	529.4	780.3	476.2	578.5	945.5	33.9	31.7	27.3	37.3	35.7	44.2	29.6	30.1	30.7	78.6	103.59999999999998	88.5	79.3	112.40000000000002	117.09999999999998	92.59999999999998	99.8	131.8	255.3	226.2	207.6	219.4	218.5	222.7	222.7	200.9	264.4	42.70000000000001	48.1	46.4	56.1	49	46.20000000000001	46.79999999999999	47.20000000000001	53.29999999999999	135.3	141.7	136.8	138.8	150.8	180.8	130.4	172.9	171.6	5.5	5.5	3.5
O94915	Protein furry homolog-like OS=Homo sapiens OX=9606 GN=FRYL PE=1 SV=2	274.5	368.7	213.1	379.1	372.9	215.6	334.1	364.2	173.7	851.1	1173.9	612.5	1079.6	1236.8	675	1123.4	1323	575.2	1140	1654	965.8	1386.1	1593.4	941.5	1516.2	1930.9	798.5	388.1	498.1000000000001	318.6	504.29999999999995	502.70000000000005	341.2	459.20000000000005	539.5	330.2	114.2	146.2	99.1	185.1	164.4	104.4	156.6	175.1	111.7	67.7	46.6	47.2	46.8	53.3	38.8	45.9	50.9	41.7	8	10.5	8
O94925-3	Isoform 3 of Glutaminase kidney isoform, mitochondrial OS=Homo sapiens OX=9606 GN=GLS	843.2	1166	850.4	1156.7	1176.6	929.8	1116.3	1080	812.2	498	685.5	553.4	664.6	682	731.7	631.7	569.2	624.4	414.4	541.5	505.9	446.7	502.9	493.3	450.2	511.8	502.5	197.2	205.1	179.1	197.6	275.6	231.5	216.9	233.2	259.4	110.2	122.6	106.5	130	135.1	104.3	144.4	156	168.6	136	162.2	161.2	176.1	188.6	176.6	164.2	196.5	216.1	7	13	7
O94979	Protein transport protein Sec31A OS=Homo sapiens OX=9606 GN=SEC31A PE=1 SV=3	1941.4	2194.6	1626	2160.4	2155.9	2052.4	2124.9	2046.2000000000003	1744.2000000000003	2015.7000000000003	2309.1	2082.3	2346.6	2253.8	2431.3	2123.2	2231.7	2293	1328.1	1486.8	1719.6	1352.1	1425.3	1685.6	1395.5	1592.3	1814.3	645.1	693.7	836.1	657.6	692.9	840.9	672.3	746.7	875.2	337.7	393.1	372.6	379.7	376.2	362.4	424.8	410.9	441.8	712.4	781	748.1	707.9	773.6	810.5	705.4	898	954.8	21.5	33	21
O94992	Protein HEXIM1 OS=Homo sapiens OX=9606 GN=HEXIM1 PE=1 SV=1	130.5	200.2	134.5	196.8	199.9	128.8	190.3	205.9	122.4	634.6	1005.6	528	857.9	946.6	687.7	861.3	995.8	644.2	533.5	866	487.4	748.9	814.7	524.3	735.8	1010.2	496.9	571.7	828.1	490	798.9	919	596.8	792.3	1010	564.7	493.5	793.8	483	732	848.5	535.4	709.1	992.2000000000002	514.3	410.6	546.2	407.6	514	601.6	436.3	452.2	651	374.6	7.5	15	8
O95067	G2/mitotic-specific cyclin-B2 OS=Homo sapiens OX=9606 GN=CCNB2 PE=1 SV=1	138.8	254.3	170.4	179.5	264.6	248.1	188.3	265.5	203.2	244	534.9	369.8	335.5	511.6	431.1	351.4	482.7	436.4	259.9	489	352.6	346.8	492.7	392.4	361.6	510.5	401.2	338.4	679.8	458.7	413.8	607.3	473.9	450.8	618.5	479.2	233.7	504	354.5	330.2	486.8	345.3	367.5	498.7	407.7	135.1	251.9	189	158	253.9	214.7	180.7	269.4	199.3	7.5	9	7.5
O95071	E3 ubiquitin-protein ligase UBR5 OS=Homo sapiens OX=9606 GN=UBR5 PE=1 SV=2	1681.7	1762.5	1504.3	1857.1	1859.3	1896.4	1741.8	1801.5	1667.2	1017.4	1152.8	1088.2	1285.5	1221.7	1385.7	1204.8	1250.1	1355.8	1247.8	1381.7	1354.1	1296.7	1386.2	1499.4	1318.1	1668.2	1641.8	534.2	557.5	586.5	556.5	644.2	626.8	596.1	630	723.7	429.5	506.5	524.1	499.79999999999995	522.4	544.1	511.3999999999999	605.2	665	235.9	288.2	295.1	259.4	303.2	323.3	261.2	340	350.2	27	29.5	20
O95104	SR-related and CTD-associated factor 4 OS=Homo sapiens OX=9606 GN=SCAF4 PE=1 SV=3	1129.3	1236.4	1182.7	1371.3	1236.1	1214.9	1199.9	1279.7	1108.8	749.2999999999998	599.7	728.4	796.1	619.1	911.6	666.3	585.4	806.1	454.7	441.8999999999999	484.2	363.2	349.3999999999999	469.7	380.3	431.3	557.1	245.7	210.9	233	199.4	197	225.8	224	223.1	283.2	282.8	291.2	293.1	267.5	267	326.3	295.8	276	413.7	310.5	339.6	314.4	283.4	311.8	315	309.4	335.2	442.8	6	10.5	6
O95232	Luc7-like protein 3 OS=Homo sapiens OX=9606 GN=LUC7L3 PE=1 SV=2	1142.2	1378.2	1116	1264.6	1294.8	1254.4	1210.2	1320	1258.7	849.7	935.7999999999998	815.6	851.5	875.4	1001.7999999999998	920	842.1	845.3	1018.1	1292.2	1359.2	1127.4	1199.4	1390.2	1239.6	1341.3	1322.5	766.1	924.9	1206.3	742.1	902.2000000000002	1282.2	897.9	861.7000000000002	1601.3	750.2999999999998	930.5	1242	797.5	822.4	1403.2	928.2000000000002	829.4	1582.7	291.6	349.3	371.5	314	306.3	479.5	316.2	350.4	589	11.5	19	11.5
O95239	Chromosome-associated kinesin KIF4A OS=Homo sapiens OX=9606 GN=KIF4A PE=1 SV=3	1846.6	2080.8	1721.8	2324	2252.2	1869.2	2156.2	2343	1646.3	376.2	393.3999999999999	373.6000000000001	371.7	376.5	492	418.2	380.5	413	458.1	478.8	473	407.2	429.8	509.7	420.2	537.8	657.3	401.3	401	435.9	383.2	395.8	453.2	401.2	516.7	637.9	315.1	353.8	327.2	321.8	331.5	336.5	405.9	367.1	448.6	347.2	357.4	299.8	312.2	339.5	320.1	313.4	384.5	376.6	8	17.5	14
O95336	6-phosphogluconolactonase OS=Homo sapiens OX=9606 GN=PGLS PE=1 SV=2	613.8	624.9	474.7	671.5	640.6	619.1	664.4	680.7	521.5	670.8	669.2	450.4	734.1	679.4	529.7	715.6	673.6	546.1	855.1	952.6	718.4	986.7000000000002	933	725.4	977.5	1088.7	730.2000000000002	1407.7	1482.6	1148.8	1536.7	1511.8	1174.5	1550.5	1605.5	1125.3	1129.5	1267.7999999999997	967.1000000000001	1311.6	1333.4	930.1000000000001	1443.2000000000003	1438.2000000000003	1004.8999999999999	1185.6	1279.4	1031.9	1344.4	1370.2	1140.5	1329.4	1461	894.1	11.5	37	11
O95347	Structural maintenance of chromosomes protein 2 OS=Homo sapiens OX=9606 GN=SMC2 PE=1 SV=2	3801.7	4332.5	3615.9000000000005	4812.6	4618.4	4185.1	4622.2	4611.2	3787	2883	2971	2759.6	3221.9	3088.7000000000003	3416.5	3076.7999999999997	3093.4	3266.9	1834.4	1882.7	2192.1	1794.7	1907.3	2369.5	1784.5	2178.2	2734.5	900.7000000000002	1000.7999999999998	1123.8	964.5	1027.2	1275.1	974.1	1179.7	1607.5999999999997	626.1	699.3	756.8	697.1	676.1	848	733.4	786.6	1222.9	710.7000000000002	816.1	808.4	792.7999999999998	891.7999999999998	925.7000000000002	789.1	1044.1	1237.7	32.5	43	26.5
O95365	Zinc finger and BTB domain-containing protein 7A OS=Homo sapiens OX=9606 GN=ZBTB7A PE=1 SV=1	25.7	24.8	18.5	28.7	27.8	31.1	31.9	25.1	24.2	46	44.3	35.7	50.5	46.5	46	48.8	47	52.3	43.5	49.1	38.8	46.2	43.7	48.1	52.9	41.6	48.5	213.4	179.1	229.7	186.7	185.4	224.4	192.5	172	225	168.1	152	182.69999999999996	147.4	131.2	147.3	174.9	136.8	168.4	55.9	59.20000000000001	76.4	56.1	57.79999999999999	68.4	60.9	57.4	68.5	4	4	2.5
O95372	Acyl-protein thioesterase 2 OS=Homo sapiens OX=9606 GN=LYPLA2 PE=1 SV=1	730.1	872.1	628.9	879.6	895	733.4	835.7	858.9	654	715.5	823.8	593	873.3	788.3	703.1	798.4	794.5	650	1249	1416.0999999999997	1047.2	1354.5	1293.3	1106.8	1344.6	1552.3	1008.4	1162.5	1279.7	1011.7	1307.6	1309.5	1057.7	1327.5	1370.7	1026.1	702.7	841.3	606.1	792.6	818.7	629.8	839.4	945.7	640.8	487.5	491.3	501.7	463.7	473.5	606.5	468.1000000000001	557.4	791.7999999999998	8.5	22	10
O95373	Importin-7 OS=Homo sapiens OX=9606 GN=IPO7 PE=1 SV=1	1833.2	2513.8	1398	2456.5	2560.1	1553.4	2374.4	2607.8	1244.8	1903.2	2425.4	1411.5	2501.7	2483.1	1755.3	2403.5	2429.7	1500.0999999999997	1846.3	2365.2	1278.6	2253.3	2174.2	1560.9	2226.5	2523	1377.3	1117.2	1420.6	875.3	1449.4	1386.2	1086.3	1403	1524.1	1382.3	460.5	648.1	427.7	604.3	612.1	511.5	648.2	747.3	812.7	428.5	515.6	472.1	498.8	507.7	576.5	479.5	629.3	736.1	21.5	44	20.5
O95400	CD2 antigen cytoplasmic tail-binding protein 2 OS=Homo sapiens OX=9606 GN=CD2BP2 PE=1 SV=1	177.9	209.3	257.6	197.7	195.5	435.3	156.2	206.4	363.7	212.1	209.3	267.9	210.4	219.9	450.5	214.7	201.6	486	187.4	194.3	290.6	211.3	211.3	330.2	210.2	222.2	443.7	217.7	197.3	196.6	216.8	205.3	199.3	213.3	209.9	212.7	93.5	111.2	107.9	94.1	96.8	116.1	113.9	105.1	119.8	81.5	94.40000000000002	88.09999999999998	85.3	90.2	96.40000000000002	87.5	100.09999999999998	92.5	5	6	4.5
O95429	BAG family molecular chaperone regulator 4 OS=Homo sapiens OX=9606 GN=BAG4 PE=1 SV=1	204.2	214.6	169	199.4	215.3	200.2	220.2	194.3	182.3	166.4	186.7	137.1	186.3	178.7	166.1	157	175.5	167.9	370.3	424.8	349	377.5	365.9	358.9	360.5	397.4	382.9	359.5	368	336.6	344.5	333.2	343.9	355.6	339.5	314.5	252.6	238	254.4	222	219.19999999999996	240.5	251.69999999999996	206.5	253.9	137.6	90	166.7	94.9	69.2	180.5	93.3	75.7	138.6	4.5	9.5	4.5
O95433	Activator of 90 kDa heat shock protein ATPase homolog 1 OS=Homo sapiens OX=9606 GN=AHSA1 PE=1 SV=1	2037.5999999999997	2504.7	1790.7	2433.4	2516.6	2190.3	2388.7	2585.7	1914.8	2094	2694.6	1856.5	2691.3	2823.8	2285.3	2530.6	2834	2204.9	2539.2	3252.9	2627.5	2916.6	3084.3	2668.4	2944.5	3670	2710.3	929.2000000000002	1101.9	1052.2	1055.3	1112.1	1185.8	1060.5	1232.4	1366.9	485	594.5	612.1	571	629.4	645.7	638.7	752.2	912.1	457.5	486.1	462.9	440.2	471.2	559.6	465.3	567.8	799.5	16	42.5	21
O95453	Poly(A)-specific ribonuclease PARN OS=Homo sapiens OX=9606 GN=PARN PE=1 SV=1	1047.2	981.6	890.9	997.4	937.4	1129.8	1041.8	920	976.9	637.1	785.4	562	757.6	842.5	703.6	762.7	786.8	688.9	649.2	788.3	614.1	711.9	762.7	673.7	759.8	950.3	705.4	113.8	139.4	115.6	125.8	148.7	134.6	134.3	152.4	170.7	72.5	72	78.8	77.5	89.59999999999998	89	90.40000000000002	96.59999999999998	113	60.9	71.7	69.6	58.6	69.5	78	77	81.2	94.9	8.5	10	7
O95486	Protein transport protein Sec24A OS=Homo sapiens OX=9606 GN=SEC24A PE=1 SV=2	241.19999999999996	287.2	224.3	303.6	289	280.6	296.7	282.4	233.80000000000004	326.8	380.6	317.5	429.4	432.2	378	442.3	425.7	405.2	165.8	166.6	177.9	201	202.7	180.1	204	308.1	217.7	73.9	78.2	72.3	68.8	87.3	82.8	73.4	108.09999999999998	85.1	35.8	50.7	43.1	48.9	50.2	38.2	51.5	46.5	64.1	52.3	36.8	47.4	68.8	67.2	54.3	60.9	60.1	109.5	5.5	6.5	4
O95571	Persulfide dioxygenase ETHE1, mitochondrial OS=Homo sapiens OX=9606 GN=ETHE1 PE=1 SV=2	295.6	289.5	209.7	295.9	286.1	273.4	293.6	288.3	224.2	366.7	385.6	255.1	379	348.4	279	378.2	358.6	268.2	459.5	526.2	357.8	462.3	432.4	341.5	481.7	472.5	334.8	1093.9	1161.2	857.8	1099.3	1106.2	828	1116.8	1148.1	775.7	548.2	606.5	445.5	618.4	582.5	403.6000000000001	624.7	601.7	395.3	275.1	309.6	226.1	291	329.1	236.2	288.4	307.3	198.7	6.5	8.5	5.5
O95602	DNA-directed RNA polymerase I subunit RPA1 OS=Homo sapiens OX=9606 GN=POLR1A PE=1 SV=2	894.5	856.5	850.8	850.1000000000001	836	1112.8	760.5	770.5	892.1000000000001	432.1	412.1	401.5	423.9	408.4	471.9	405.3	399.9	465.7	448.8	538.7	512.8	547.9	644.6	510.9	540.9	640.6	627.4	114.2	126.1	128.6	141.3	143.4	137.3	126.2	150	136.9	81.3	110.7	77.3	96.90000000000002	108.2	76.1	104.5	122.3	109.7	52.1	56.70000000000001	45.79999999999999	50	56.6	57.29999999999999	52	57	67.9	10	11	8
O95619	YEATS domain-containing protein 4 OS=Homo sapiens OX=9606 GN=YEATS4 PE=1 SV=1	277.1	269.6	220.4	283.7	289.8	246.6	265.4	286.5	199.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	334.8	370.8	269.8	340.7	333.8	278.8	355.1	419.1	283.1	169.5	145.2	132.2	164.3	153.8	125.3	180.5	150.8	157.2	79.4	90.1	75.8	72.7	72.6	83.1	103.2	84.3	116.1	47.1	56.1	51.1	57.7	53	71.9	54.9	66.5	77.3	2	2	2
O95630	STAM-binding protein OS=Homo sapiens OX=9606 GN=STAMBP PE=1 SV=1	606.6	589.9	480.6	659.2	633.4	582.7	628.8	610.7	498.6	350.3999999999999	353.8	346.3999999999999	373.1000000000001	348.2	404.8999999999999	380	340.8	373.8999999999999	312.6	328	316.2	301.3	305.4	360.8	315.3	377.2	368.4	376	384.7	354.3999999999999	400.1000000000001	388.1000000000001	382.2	372.1000000000001	397.3999999999999	434.3999999999999	281.3	339.5	308.3	339.9	330.4	322.8	374	369.2	373.2	388.6	375.7	360.6	392.7	424.2	411.5	416.8	450.5	380.8	7	7	6
O95671	Probable bifunctional dTTP/UTP pyrophosphatase/methyltransferase protein OS=Homo sapiens OX=9606 GN=ASMTL PE=1 SV=3	565.2	587.2	472.3	728.2	633.9	596	632.3	660.2	503.1	245.6	261.5	195.5	326.8	300.2	241.3	325.7	297.9	243.4	383.6	416.5	388.2	451.9	401.2	460.20000000000005	468.79999999999995	451	408.4	30	27.9	38.9	40.8	34.6	41.7	34.2	36.9	40.2	30.3	43.4	38.5	42.1	41	42.9	44.20000000000001	52.4	34.8	113.2	131.3	122.8	126.9	139.5	129.8	135	159.4	156.4	5	6	5
O95684	Centrosomal protein 43 OS=Homo sapiens OX=9606 GN=CEP43 PE=1 SV=1	327.1	407.8999999999999	324.6	456.8	420.2	329.4	450.2	390.1000000000001	281	926.2999999999998	1005.2999999999998	835.2	1051	1037.6	940.0999999999999	969.7999999999998	974.0999999999999	828.6	561.6	553.9	574.3	572.4	539.5	538.9	521.3	600.7	565.1	779.4	794.8	913.1	751.3	770.6	788.9	761.7	777.7	754.7	619	605	686.2	630.4	604	651	658.5	596.7	681.8	593.1	507.6	570.1	515	444.8	585.3	531.3	482.2	547.3	8	18	8
O95721	Synaptosomal-associated protein 29 OS=Homo sapiens OX=9606 GN=SNAP29 PE=1 SV=1	2158.8	2174	2002.7	2187	2055.7	2352.1	2010.3	2108.2	2078	2203.6	2166.4	1904.6999999999998	2093.8	1898.8000000000002	2333.9	1836	1919.8000000000002	2226.8	3671.6	3933.5	3685.4	3639.3	3345.2	3823.6	3282.5	3816.6	3711	3620.4	3663.8	3182.7	3528.1	3397.7	3620.4	3339.9	3539.1	3278.5	2677.7	2964.9	2576.6	2740.4	2620.2	2558.2	2697.1	2899.8	2561.5	3356.9	3694.1	3097.1	3451.9	3449	3466.4	3162.6	3794	2970.3	13	64.5	22
O95747	Serine/threonine-protein kinase OSR1 OS=Homo sapiens OX=9606 GN=OXSR1 PE=1 SV=1	1231.9	1363.3	1057.8	1489.8	1488.6	1359.9	1480.1	1498.2	1267.9	986.3999999999999	992.2	936.7	1051.1	1055.7	1095.4	1150.7	1127.8	1152.2	523.7	484	636.3	503.8	527.8	653.5	498.7	587.4	786.9	176.9	163.7	256.4	179.9	206.3	262.4	183.7	201.8	391.6	216.7	269.5	269.9	233.89999999999998	252.10000000000002	279.4	268.8	281.3	425.3	162.9	187.3	200.5	176.4	196.1	241.80000000000004	169.3	215.7	340.8	11.5	18.5	9.5
O95749	Geranylgeranyl pyrophosphate synthase OS=Homo sapiens OX=9606 GN=GGPS1 PE=1 SV=1	327.7	400.8	257.7	330.1	352.3	338.6	299.9	362.3	273	242.7	289.8	174.4	253.4	261.1	210.9	232.5	282.7	222	626.4	836.5	517.2	653.6	658.5	544.6	658.6	794.3	465	712.4	827.7	558.3	731.2	722.8	573.9	680.4	809	480	443.5	547.6	333.8	472.7	474	329.6	462	535.3	266.2	565.2	717	465.2	609.2	676.9	478.8	550.3	731	366	9	12	7.5
O95757	Heat shock 70 kDa protein 4L OS=Homo sapiens OX=9606 GN=HSPA4L PE=1 SV=3	1723.8	2170.5	1645.3	2064.8	2184.6	1963.4	2082.2	2191.2	1649.3	2170.8	2708.5	1979.3	2693.7	2884.5	2360.3	2602.9	2834.8	2310	2369.6	2753.7	2489.3	2562.1	2813.4	2491.6	2667.5	3230.5	2463.9	1076.3	1294.5	1193.2	1159.6	1245.1	1136.8	1177.6	1292.4	1243.5	711.9	884.9	748.6	798.2	753.5	620.9	849.9	892.6	700.8	840.5	957.3999999999999	777	807.3999999999999	865.8999999999999	750.6000000000001	840.5	1035.9	760.3	20.5	44.5	20.5
O95777	U6 snRNA-associated Sm-like protein LSm8 OS=Homo sapiens OX=9606 GN=LSM8 PE=1 SV=3	207.2	260.2	188	273.7	257.6	233.5	269	250.3	220.9	515.4	579.2	393.8	573.3	556.6	447.9	603.3	578	416.3	2291.1	2729.1	1873.1	2626.6	2626.3	1860.1	2467	2655.4	1041.8	1163.2	1259.4	930.8	1365.3	1289.1	948.1	1297.3	1405.9	849.4	1037.4	1302.2	874	1339.2	1324.9	850.1	1363.9	1385.8	799.1	575.8	758.6	535.1	758.6	789.1	555.4	689.6	837.3	493.8	6	23	7
O95782	AP-2 complex subunit alpha-1 OS=Homo sapiens OX=9606 GN=AP2A1 PE=1 SV=3	2245.2	2039.9	2365.4	1960.8	1961	2964.2	1789.6	1772	2590.6	2519.3	2589	2564.6	2523.7	2445.5	3078.9	2319.9	2276.5	2929.9	3635.3	4256.5	4228.1	3546.8	3840.9	4295.2	3768.8	4531.3	4340.8	1907.9	2239.7	2085.5	1930.7	2227.5	2375.8	2191.4	2768.2	2621.3	1278.4	1454.8	1422.6	1353.7	1310	1475.3	1478.1	1495.7	1769.9	697.1	807.7	851.6	731.5	805.5	951.8	705.6	892.6	1117.3	23	62	31
O95793	Double-stranded RNA-binding protein Staufen homolog 1 OS=Homo sapiens OX=9606 GN=STAU1 PE=1 SV=2	700.9	801	769.9	826	775	951.1	684.3	828.1	881.8	853.5	974.1	852.6	896.9	928.7	1015.8	878.1	954.1	923.8	846.8	1012.9	948	843.6	873.9	1001.1	893.9	1008.5	1010.5	615.6	698.8	645.3999999999999	635.8	659.3	697.3	648.1000000000001	692.2	745.1000000000001	353	469.3	374.8	427.5	409.9	341.9	434.1	456.3	396	285.1	312.1	280.1	269.3	262.1	278.2	271.4	302.2	297.4	10	20	11.5
O95801	Tetratricopeptide repeat protein 4 OS=Homo sapiens OX=9606 GN=TTC4 PE=1 SV=3	957.1	1221.5	887.2000000000002	1191.2	1267.9	1126.6	1056.8	1215.8	947	396.2	460.3	418.2	486.4	508	499.5	441	504.9	467.8	334.5	339.4	433.8	322.2	352.5	551.7	315.4	404.8	581.3	325.6	346.8	413.7	336.4	390.6	534.5	335.3	387	683.4	174.8	195.6	213	225.7	220.1	247.5	228.80000000000004	242.89999999999998	361.3	155.8	182.9	190.5	165	193.1	221.5	179.8	211.3	270.3	11	14.5	9.5
O95810	Caveolae-associated protein 2 OS=Homo sapiens OX=9606 GN=CAVIN2 PE=1 SV=3	620.1	611.2	590.1	835.4	736.1	687.5	791	680.6	603.7	500.79999999999995	442.1	392.4	632.9	508.20000000000005	618.4	575.9	462.5	494.1000000000001	885.2999999999998	882.7999999999998	820	1052.6	897.4	1068.2	971.2000000000002	969.5	1029	931.8	857.5	916.3999999999999	1071.5	977.5	1098.7	1096.5	1046.9	1026.1	622.1	606.3	592.7	612.9	546.9	763	588.9	498	599.4	543.8	473.4	556.6	552.4	543.3	643.2	519.2	557.5	579.6	9	15.5	9
O95816	BAG family molecular chaperone regulator 2 OS=Homo sapiens OX=9606 GN=BAG2 PE=1 SV=1	1078.4	1152.5	1024	1210.6	1238.6	1233.1	1219.5	1113.4	1112.4	963.4	996.2999999999998	983.4	966.9	924.4	1124.3	998.2000000000002	881.2999999999998	1133.5	1062.4	1238.2	1177.1	1137	1079.6	1091.9	1123.3	1200.8	1320.2	721.1	798.5	742.5	729.3	721.1	693.9	731.1	766.6	729.3	900.4	983.7999999999998	910.1	921.7999999999998	898.5	818.1	1017.7999999999998	1006.1	937.4	614.3	593.2	695.7	613.5	614.8	732.2	563.1	604.8	748.3	10	25	11.5
O95822	Malonyl-CoA decarboxylase, mitochondrial OS=Homo sapiens OX=9606 GN=MLYCD PE=1 SV=3	55.5	60.9	49.1	80.5	58.79999999999999	59.79999999999999	70.2	68.6	57.1	452.4	450.8	282.9	431.8	433.6	364.7	420.8	389.8	323.1	967	1125.4	783.1	1044.1	964.5	794.3	998.3	1045.5	743.4	469.9	480.3	367.6	502	501	414.8	481.5	509.3	334.9	464.7	569.3	445.4	620.6	606.8	407.2	619.4	614.8	458.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	13	8
O95825	Quinone oxidoreductase-like protein 1 OS=Homo sapiens OX=9606 GN=CRYZL1 PE=1 SV=2	594.8	660.9	481.2	658.5	635.4	585.3	641.5	662.5	527.1	1457.2	1687	1073.6	1603.7	1593.5	1293.2	1621.2	1662.4	1300.9	1620.2999999999997	1984	1349.7999999999997	1772.1	1756.9	1383	1823.2000000000003	2061.6	1405.2999999999997	843.1	963.5	687.2	946.9000000000001	927.2999999999998	720.3	965.5	981.7999999999998	656.2	799.1	1000	665.2	1007.4	975.4	672.4	1069	1006	649.4	1358.3	1581.9	1156.8	1553.8	1721.4	1223.4	1523	1856.6	1017.2	10	19.5	10
O95831	Apoptosis-inducing factor 1, mitochondrial OS=Homo sapiens OX=9606 GN=AIFM1 PE=1 SV=1	1735.2	1495.5	1621.4	1584.9	1325.8	1979.5	1571.5	1009.2	1694.6	2482.7	2242.4	1977.6	2694.6	1764.5	2461	2184	1293.4	2113	3382.6	3305.6	2911.9	3503.4	2652	3118.2	3175.2	2421.3	3066.1	3720.6999999999994	3545.1999999999994	3051.9	3574.4	3100.9	3209.6999999999994	3510.5	2733.1999999999994	2820.8000000000006	3700.4	4002.6	2985.9	3866	3426	2942.9	3724.2	3278.5	2774.4	3353.4	3781.8	2968.2	3804.9	3862.8	3087.2	3503	3811.2	2437.8	19.5	57.5	22
O95835	Serine/threonine-protein kinase LATS1 OS=Homo sapiens OX=9606 GN=LATS1 PE=1 SV=1	253.30000000000004	301.5	249.80000000000004	340.8	350.1000000000001	262.9	327.3	316.2	227.5	90.7	91.3	80.3	121.8	105.9	118.6	109.1	98.8	95.9	98.8	126.6	101.2	95.4	120.8	85.7	109.6	117.6	79.3	53.6	56.1	48.6	61.2	61.7	48.5	65.3	60.3	51	193.4	249.8	181.3	246	234.8	208.3	235.1	244.4	203	196.1	229.30000000000004	180.4	231.19999999999996	255.5	204.19999999999996	222.80000000000004	274.4	164.7	3	4	2.5
O95865	N(G),N(G)-dimethylarginine dimethylaminohydrolase 2 OS=Homo sapiens OX=9606 GN=DDAH2 PE=1 SV=1	316.2	275.8	251.3	319	309	297.1	329.1	297	285.4	474.4	407.2	308.8	460.1	415.3	381.2	475.1	423	405.3	807.7	745.7	590.9	820.9	716.4	665.8	795.6	791.8	685.8	596.9	507.7	420.2	567.6	524.7	460.5	590.3	530.5	456.1	571.3	590.4	454.1	644	519.4	434.9	653.3	564	460.2	289.4	299	222.80000000000004	318.1	316.1	267.4	295.1	306.6	245.69999999999996	7.5	11.5	7
O95881	Thioredoxin domain-containing protein 12 OS=Homo sapiens OX=9606 GN=TXNDC12 PE=1 SV=1	664	687.2	567.3	682.1	740.1	705.7	665.6	673.7	628.6	968.7000000000002	1006.2000000000002	829.5	1114.7	1036.6	915.5999999999999	1087.2	958	865.8	795.6	817.7	736.3	781.8	757	788.3	818.1	734.4	838.8	776.4	796.4	779.9	786.5	731.4	869.1	781.6	653.5	889.9	823.5	916	807.2	886.2	855.5	863.2	1018.8	694.4	797.3	872.7	982	859.5	963.1	972.8	935.5	951.5	1024.7	836.6	7	26.5	9.5
O95983	Methyl-CpG-binding domain protein 3 OS=Homo sapiens OX=9606 GN=MBD3 PE=1 SV=1	333.8	550.4	456.2	585.8	651.6	433.6	598	624.2	386.6	205.9	291.9	262.1	315.1	299.2	366.3999999999999	289.6	291	294.6	188.19999999999996	217.30000000000004	271.1	198.6	195.19999999999996	342.6000000000001	202.4	224.1	432.6000000000001	271.2	239.9	383.4	253.1	230.6	498.2	243.4	198	553.2	148.8	147	256.3	115.7	123.7	300.1	127	118.3	377.5	129.8	69.9	169.5	64	65.3	233.9	71	62	253.3	6	7.5	6
O95989	Diphosphoinositol polyphosphate phosphohydrolase 1 OS=Homo sapiens OX=9606 GN=NUDT3 PE=1 SV=1	790.7	831.3	557.2	865.2	805.3	722	852.8	866.8	640.8	663.3	734	485.1	739.2	712.1	586.3	712.8	730.7	579.3	529.8	647.1	483	651.4	606.7	517	623.9	675.4	520.3	701.3	761.1	565.8	807.7	806.6	627.7	814.2	855.6	548.5	539.1	632.3	476.4	697	682.7	462	766.5	727.4	497.4	443.4	493	424.5	576.1	584.3	484.9	533.1	587.4	457.6	5	19.5	7
